chr1	2190000	3430000	10	0.437330413600648	0.614113514708184
chr1	3430000	5990000	0	1.05011149406893	-0.520214650264476
chr1	5990000	6040000	0	0.00385191116868247	-0.520214650264476
chr1	6040000	6700000	3	0.203750635011828	0.52553177437634
chr1	6700000	7660000	0	0.222518432019715	-0.520214650264476
chr1	7660000	7960000	0	0.0558675361831699	-0.520214650264476
chr1	7960000	8350000	0	0.0495964018172603	-0.520214650264476
chr1	8350000	9200000	0	0.268180781943727	-0.520214650264476
chr1	9200000	9260000	0	0.00645003601732057	-0.520214650264476
chr1	9260000	9590000	0	0.0527459483424842	-0.520214650264476
chr1	9620000	10500000	0	0.214536749852629	-0.520214650264476
chr1	10500000	11650000	0	0.427148515575989	-0.520214650264476
chr1	11650000	12660000	5	0.451233731138018	0.482665928191932
chr1	12660000	15110000	0	0.718415659426629	-0.520214650264476
chr1	15110000	15320000	0	0.0394793413649292	-0.520214650264476
chr1	15320000	15740000	0	0.100501588959025	-0.520214650264476
chr1	15740000	15790000	0	0.00360989389600523	-0.520214650264476
chr1	15790000	16070000	5	0.0401372291978991	1.14523556377371
chr1	16070000	18590000	8	1.00229958019223	0.440483619050822
chr1	18590000	18870000	0	0.0550546429493952	-0.520214650264476
chr1	18870000	19250000	0	0.0733357840050772	-0.520214650264476
chr1	19250000	19660000	0	0.0788476294281565	-0.520214650264476
chr1	19660000	19710000	0	0.00394262507444213	-0.520214650264476
chr1	19710000	19880000	0	0.029482897434613	-0.520214650264476
chr1	19910000	20210000	0	0.0474883263959687	-0.520214650264476
chr1	20210000	20510000	0	0.0542255495431568	-0.520214650264476
chr1	20510000	22660000	10	1.12856412648367	0.459871094794891
chr1	22660000	22970000	0	0.0580308030868088	-0.520214650264476
chr1	22970000	23690000	6	0.185797582856672	0.718184883103063
chr1	23690000	23770000	0	0.00661442763280668	-0.520214650264476
chr1	23770000	24640000	22	0.279500795042835	0.985875640852777
chr1	24640000	24840000	0	0.022240495582683	-0.520214650264476
chr1	24840000	25820000	0	0.276013173531779	-0.520214650264476
chr1	25820000	26000000	0	0.0256093534524955	-0.520214650264476
chr1	26030000	26470000	2	0.0983247906909808	0.588044385548852
chr1	26470000	26790000	0	0.0489206886222633	-0.520214650264476
chr1	26790000	26890000	2	0.0093883272874984	1.32306003383939
chr1	26890000	28240000	8	0.540674736892097	0.526690669705745
chr1	28240000	29230000	14	0.271217747836735	0.84198434714836
chr1	29230000	30710000	0	0.380506482711715	-0.520214650264476
chr1	30710000	30920000	0	0.030970235253145	-0.520214650264476
chr1	30920000	32880000	8	1.09759463160956	0.428305630065615
chr1	32880000	32930000	0	0.00372182276766026	-0.520214650264476
chr1	32930000	33090000	0	0.019859207178588	-0.520214650264476
chr1	33090000	33470000	0	0.0825755519052504	-0.520214650264476
chr1	33470000	34780000	0	0.318839777377595	-0.520214650264476
chr1	34780000	35780000	0	0.239395194671995	-0.520214650264476
chr1	35780000	36090000	0	0.0564676203596171	-0.520214650264476
chr1	36090000	36440000	14	0.0614339774576965	1.35548925608444
chr1	36440000	37440000	0	0.271383237282016	-0.520214650264476
chr1	37440000	38030000	0	0.160205965810116	-0.520214650264476
chr1	38030000	38840000	0	0.173973706993253	-0.520214650264476
chr1	38860000	39100000	0	0.0366665862408744	-0.520214650264476
chr1	39100000	40040000	3	0.289657188355197	0.47722982058058
chr1	40040000	40960000	6	0.235627885793504	0.647572227650739
chr1	40980000	41030000	0	0.00249057852813777	-0.520214650264476
chr1	41030000	41250000	0	0.0313057628954207	-0.520214650264476
chr1	41250000	43710000	2	1.20319110398586	0.278691857950977
chr1	43710000	44730000	0	0.39377645013999	-0.520214650264476
chr1	44730000	45010000	6	0.0506085790788406	1.12192044458563
chr1	45010000	45300000	0	0.0318137235068209	-0.520214650264476
chr1	45300000	46020000	26	0.159756855840231	1.23286658402029
chr1	46020000	46240000	0	0.0281972033495555	-0.520214650264476
chr1	46240000	46370000	5	0.013958010475603	1.53005622403303
chr1	46370000	46730000	0	0.0820288983691247	-0.520214650264476
chr1	46730000	47170000	0	0.0634068691153178	-0.520214650264476
chr1	47170000	47730000	2	0.156401172315669	0.502688146428535
chr1	47730000	48100000	0	0.0819178732051806	-0.520214650264476
chr1	48100000	50770000	0	0.886745409053884	-0.520214650264476
chr1	50770000	52010000	2	0.429076563120369	0.379008102876931
chr1	52010000	53190000	0	0.35588522852404	-0.520214650264476
chr1	53190000	53240000	0	0.0038777401421691	-0.520214650264476
chr1	53240000	53470000	0	0.0425442514762656	-0.520214650264476
chr1	53470000	54490000	4	0.369715548465674	0.480607701369755
chr1	54490000	54540000	0	0.00394184331997056	-0.520214650264476
chr1	54540000	55040000	0	0.128163667165937	-0.520214650264476
chr1	55040000	56580000	0	0.466520415645209	-0.520214650264476
chr1	56580000	58780000	0	1.04243225659095	-0.520214650264476
chr1	58780000	59770000	0	0.185368440131756	-0.520214650264476
chr1	59770000	59960000	2	0.0387181816487281	0.843027250074537
chr1	59960000	61850000	0	0.639283211678453	-0.520214650264476
chr1	61850000	62170000	0	0.0612549829521876	-0.520214650264476
chr1	62170000	62440000	0	0.0383732277077647	-0.520214650264476
chr1	62440000	64260000	0	0.708920551432961	-0.520214650264476
chr1	64260000	64830000	0	0.108902516098031	-0.520214650264476
chr1	64830000	65960000	0	0.348571391511449	-0.520214650264476
chr1	65960000	66250000	0	0.0389594060297093	-0.520214650264476
chr1	66250000	66440000	0	0.0254945036338346	-0.520214650264476
chr1	66440000	66500000	0	0.00547449465330764	-0.520214650264476
chr1	66500000	67510000	0	0.289159964076161	-0.520214650264476
chr1	67510000	67850000	0	0.0703162035786357	-0.520214650264476
chr1	67850000	68120000	0	0.0511626730736519	-0.520214650264476
chr1	68120000	70130000	0	0.507821242488219	-0.520214650264476
chr1	70130000	71090000	0	0.258882808234671	-0.520214650264476
chr1	71090000	74770000	0	0.786013596594758	-0.520214650264476
chr1	74770000	75720000	0	0.197824553801383	-0.520214650264476
chr1	75720000	77140000	4	0.348577338102202	0.488606443961596
chr1	77140000	77540000	0	0.0850908478407139	-0.520214650264476
chr1	77540000	77680000	0	0.0168544878869868	-0.520214650264476
chr1	77680000	78130000	0	0.0849757785717353	-0.520214650264476
chr1	78130000	83900000	0	1.22513889813501	-0.520214650264476
chr1	83900000	84780000	0	0.16991768668899	-0.520214650264476
chr1	84780000	85260000	0	0.111094343481373	-0.520214650264476
chr1	85260000	86700000	0	0.476101438701295	-0.520214650264476
chr1	86700000	87120000	0	0.064570795921375	-0.520214650264476
chr1	87120000	87280000	0	0.0274667511713017	-0.520214650264476
chr1	87280000	87330000	0	0.00449769997345853	-0.520214650264476
chr1	87330000	88990000	0	0.500697882935306	-0.520214650264476
chr1	88990000	89470000	0	0.0707175804620401	-0.520214650264476
chr1	89470000	89750000	0	0.0444401401371665	-0.520214650264476
chr1	89750000	89800000	0	0.00359077494644838	-0.520214650264476
chr1	89800000	90000000	2	0.0219026817472001	1.03366954354934
chr1	90000000	91500000	0	0.399231694769907	-0.520214650264476
chr1	91500000	91930000	0	0.0677293708691011	-0.520214650264476
chr1	91930000	92840000	0	0.193606993464239	-0.520214650264476
chr1	92840000	93850000	3	0.21570520880774	0.516381638437226
chr1	93850000	94030000	0	0.030537568901223	-0.520214650264476
chr1	94030000	94340000	0	0.0434001206424632	-0.520214650264476
chr1	94340000	94480000	0	0.0153414958749164	-0.520214650264476
chr1	94480000	94530000	0	0.0032108355679926	-0.520214650264476
chr1	94530000	94810000	0	0.0371854743366446	-0.520214650264476
chr1	94810000	95060000	0	0.0342436294554262	-0.520214650264476
chr1	95060000	95240000	0	0.0219485571171296	-0.520214650264476
chr1	95240000	98050000	0	0.673675015187283	-0.520214650264476
chr1	98050000	100460000	0	0.942136521641123	-0.520214650264476
chr1	100460000	100890000	0	0.0584091496520732	-0.520214650264476
chr1	100890000	107750000	0	1.43608915876387	-0.520214650264476
chr1	107750000	109780000	11	0.648994216515601	0.551587492844494
chr1	109780000	109990000	0	0.0265614430237717	-0.520214650264476
chr1	109990000	110030000	0	0.00196705602618091	-0.520214650264476
chr1	110030000	110510000	0	0.112789675160393	-0.520214650264476
chr1	110510000	111450000	0	0.232231653774919	-0.520214650264476
chr1	111450000	111500000	0	0.00366431610912329	-0.520214650264476
chr1	111500000	111770000	0	0.0383646902790233	-0.520214650264476
chr1	111770000	112390000	0	0.142743109015212	-0.520214650264476
chr1	112390000	112710000	4	0.0503000037268353	0.989053281593543
chr1	112710000	113070000	5	0.0510970841097589	1.06660124673164
chr1	113070000	113140000	0	0.00572018021522326	-0.520214650264476
chr1	113140000	113980000	0	0.155683390731738	-0.520214650264476
chr1	113980000	114280000	0	0.0435408322702155	-0.520214650264476
chr1	114280000	114340000	0	0.00469061784985385	-0.520214650264476
chr1	114340000	115120000	6	0.167448115954713	0.743069143422644
chr1	115120000	116500000	6	0.478600617464508	0.499173602693115
chr1	116500000	117060000	0	0.113476177085019	-0.520214650264476
chr1	117060000	117970000	0	0.231877724062888	-0.520214650264476
chr1	117970000	119680000	22	0.427849150279874	0.840470482295099
chr1	119680000	119730000	0	0.00291736581789429	-0.520214650264476
chr1	143690000	147250000	381	0.196909235709396	2.55956923611826
chr1	147250000	147310000	2	0.00297732994572149	1.85733984737753
chr1	147310000	147510000	0	0.024556307258649	-0.520214650264476
